trip_uuid,data,trip_creation_time,route_schedule_uuid,route_type,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor,num_stops,source_hub,destination_hub,intermediate_hub,corridor,shipment_priority,vehicle_type,vehicle_speed_factor,delivery_time_hrs,actual_delivery_time,route_distance,delay_minutes,promised_delivery_time,sla_breach,shipment_datetime,hour_of_day,day_of_week_num,day_of_week,month,is_weekend,is_peak_hour,quarter,time_of_day,weather_condition,weather_risk,priority_rank,hub_load,hub_capacity,traffic_level,congestion_score,route_id,avg_delay_per_route,route_volume,base_speed,est_travel_hrs,delay_ratio,traffic_weather_interaction,distance_congestion,stops_delay_interaction,capacity_utilization,sla_margin_hrs,shipment_id,source_hub_enc,destination_hub_enc,weather_condition_enc,route_type_enc,shipment_priority_enc,route_id_enc,vehicle_type_enc,corridor_enc,time_of_day_enc,day_of_week_enc,route_distance_norm,traffic_level_norm,hub_load_norm,num_stops_norm,congestion_score_norm,avg_delay_per_route_norm,est_travel_hrs_norm,weather_risk_norm,priority_rank_norm
trip-153714269214870155,training,2018-09-17 00:04:52.149062,thanos::sroute:a10888ff-f794-41e1-9b7a-7f62ef663dda,Carting,IND110014AAA,Delhi_Bhogal (Delhi),IND110024AAA,Delhi_Lajpat_IP (Delhi),2018-09-17 00:58:37.365356,2018-09-17 02:59:12.531159,120.0,False,9,2018-09-17 01:43:18,9.451364745624236,38.0,11.0,11.2342,3.4545454545454546,0.0,0.0,0.0,-1.0,2,Delhi,Delhi,,General Network,Express,Express Van,1.15,0.633,0.633,9.5,27.0,48,0,2018-09-17 00:04:52.149062,0,0,Monday,9,0,0,3,Night,Storm,5,3,1.0,4800,0.75,0.85,Delhi_Delhi,69.92,1843,45,0.211,1.977,3.75,8.07,54.0,4800.0,47.367,trip-153714269214870155,6,6,4,0,1,82,0,1,4,1,0.0002606338615512927,0.7222222222222222,1.0,0.01,0.8243559718969555,0.03993146773272416,0.0003734890669564034,1.0,0.6666666666666667
trip-153714275621390504,training,2018-09-17 00:05:56.214177,thanos::sroute:db943e48-717d-40da-b73c-6b3c54859b8b,Carting,IND000000ACT,Delhi_Gateway_HB (Delhi),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-17 00:05:56.214177,2018-09-17 04:10:20.720749,244.0,False,37,2018-09-17 01:43:18,37.40700554580528,146.0,41.0,42.9909,3.5609756097560976,0.0,0.0,0.0,-1.0,5,Delhi,Delhi,,General Network,Express,Express Van,1.15,2.433,2.433,37.4,105.0,48,0,2018-09-17 00:05:56.214177,0,0,Monday,9,0,0,3,Night,Heavy Rain,4,3,1.0,4800,0.843,0.906,Delhi_Delhi,69.92,1843,45,0.831,2.064,3.372,33.88,525.0,4800.0,45.567,trip-153714275621390504,6,6,2,0,1,82,0,1,4,1,0.014804003336113425,0.8255555555555555,1.0,0.04,0.8899297423887589,0.03993146773272416,0.02142469102268097,0.75,0.6666666666666667
trip-153714280478038219,training,2018-09-17 00:06:44.780641,thanos::sroute:02f15a99-a1b6-4265-acff-749e838a618f,FTL,IND221706AAA,Ratanpura_MubarDPP_D (Uttar Pradesh),IND273014AAB,Gorakhpur_Matriprm_IP (Uttar Pradesh),2018-09-17 09:44:38.697622,2018-09-17 15:49:01.630573,364.0,False,101,2018-09-17 09:59:25,101.83804407315066,345.0,82.0,116.8082,4.2073170731707314,73.0,35.0,36.2001,2.085714285714286,14,Lucknow,Lucknow,,General Network,Standard,FTL Truck,1.0,5.75,5.75,101.8,263.0,72,0,2018-09-17 00:06:44.780641,0,0,Monday,9,0,0,3,Night,Storm,5,2,0.564,2000,1.0,0.826,Lucknow_Lucknow,145.38,607,65,1.566,2.77,5.0,84.09,3682.0,1128.0,66.25,trip-153714280478038219,12,12,4,1,3,172,1,1,4,1,0.04837364470391993,1.0,0.45499999999999996,0.13,0.7962529274004684,0.08302684180468303,0.04638055140567704,1.0,0.3333333333333333
trip-153714281145978614,training,2018-09-17 00:06:51.460025,thanos::sroute:5d1fd47c-9d53-4b5d-890e-f15922292fd4,Carting,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND400102AAB,Mumbai_Jogeshwri_L (Maharashtra),2018-09-17 00:06:51.460025,2018-09-17 05:48:16.245332,341.0,False,22,2018-09-17 00:06:51.460025,22.720216555379928,281.0,30.0,33.7975,9.366666666666667,0.0,0.0,0.0,-1.0,2,Mumbai,Mumbai,,General Network,Express,Express Van,1.15,4.683,4.683,22.7,251.0,48,0,2018-09-17 00:06:51.460025,0,0,Monday,9,0,0,3,Night,Rain,3,3,0.947,5000,1.0,0.979,Mumbai_Mumbai,85.41,1888,45,0.504,8.035,3.0,22.22,502.0,4735.0,43.317,trip-153714281145978614,13,13,3,0,1,189,0,1,4,1,0.0071413678065054215,1.0,0.9337499999999999,0.01,0.9754098360655739,0.04877784123358081,0.010321879668613336,0.5,0.6666666666666667
trip-153714318747066035,training,2018-09-17 00:13:07.470898,thanos::sroute:7734a02c-9376-4767-a1b5-15897a713b3f,Carting,IND110043AAA,Delhi_Nangli_IP (Delhi),IND110078AAA,Janakpuri (Delhi),2018-09-17 00:13:07.470898,2018-09-17 01:54:24.665554,101.0,False,12,2018-09-17 00:26:26,12.850739468359372,71.0,21.0,18.768,3.380952380952381,50.0,6.0,6.0202,8.333333333333334,2,Delhi,Delhi,,General Network,Express,Express Van,1.15,1.183,1.183,12.9,50.0,48,0,2018-09-17 00:13:07.470898,0,0,Monday,9,0,0,3,Night,Rain,3,3,1.0,4800,0.768,0.861,Delhi_Delhi,69.92,1843,45,0.287,2.744,2.304,11.11,100.0,4800.0,46.817,trip-153714318747066035,6,6,3,0,1,82,0,1,4,1,0.0020329441201000836,0.7422222222222222,1.0,0.01,0.8372365339578454,0.03993146773272416,0.002953958984109736,0.5,0.6666666666666667
trip-153714324056919282,training,2018-09-17 00:14:00.569468,thanos::sroute:ba05c968-4aad-49ce-bf38-21469494acc4,Carting,IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),IND209801AAA,Unnao_VikasRam_D (Uttar Pradesh),2018-09-17 00:14:00.569468,2018-09-17 03:35:20.873080,201.0,False,32,2018-09-17 01:15:19,32.938785962742834,133.0,29.0,41.8831,4.586206896551724,80.0,3.0,5.614199999999999,26.666666666666668,4,Lucknow,Lucknow,,General Network,Express,Express Van,1.15,2.217,2.217,32.9,104.0,48,0,2018-09-17 00:14:00.569468,0,0,Monday,9,0,0,3,Night,Heavy Rain,4,3,0.564,2000,1.0,0.826,Lucknow_Lucknow,145.38,607,45,0.731,2.318,4.0,27.18,416.0,1128.0,45.783,trip-153714324056919282,12,12,2,0,1,172,0,1,4,1,0.012458298582151792,1.0,0.45499999999999996,0.03,0.7962529274004684,0.08302684180468303,0.018029335868531844,0.75,0.6666666666666667
trip-153714324583952891,training,2018-09-17 00:14:05.839831,thanos::sroute:1b91220f-7441-4185-aa5b-bec4b1e00d24,Carting,IND603301AAA,Malemruvathur_Achipkam_D (Tamil Nadu),IND600044AAD,Chennai_Chrompet_DPC (Tamil Nadu),2018-09-17 04:00:35.686725,2018-09-17 06:10:27.933808,129.0,False,69,2018-09-17 04:00:35.686725,69.84675266665256,120.0,59.0,74.945,2.0338983050847457,6.0,4.0,5.7308,1.5,16,Chennai,Chennai,,General Network,Express,Express Van,1.15,2.0,2.0,69.8,61.0,48,0,2018-09-17 00:14:05.839831,0,0,Monday,9,0,0,3,Night,Rain,3,3,0.516,3500,0.4,0.446,Chennai_Chennai,44.7,863,45,1.551,0.649,1.2,31.13,976.0,1806.0,46.0,trip-153714324583952891,4,4,3,0,1,56,0,1,4,1,0.0316930775646372,0.33333333333333337,0.395,0.15,0.35128805620608905,0.025528269560251286,0.045871248132554665,0.5,0.6666666666666667
trip-153714326609873773,training,2018-09-17 00:14:20.789064,thanos::sroute:d0cd2cb2-ce42-4103-b999-f8899e9440f7,FTL,IND431517AAB,Ambajogai_BnsllNgr_D (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-17 05:21:32.158856,2018-09-17 16:18:48.173832,657.0,False,277,2018-09-17 05:43:19,277.8868384889465,614.0,230.0,318.5583,2.6695652173913045,24.0,10.0,14.384,2.4,20,Mumbai,Pune,,Mumbai-Pune Expressway,Standard,FTL Truck,1.0,10.233,10.233,277.9,384.0,72,0,2018-09-17 00:14:20.789064,0,0,Monday,9,0,0,3,Night,Storm,5,2,0.947,5000,0.597,0.737,Mumbai_Pune,140.78,199,65,4.275,1.491,2.985,204.81,7680.0,4735.0,61.767,trip-153714326609873773,13,16,4,1,3,192,1,3,4,1,0.14016889074228522,0.5522222222222222,0.9337499999999999,0.19,0.6920374707259953,0.08039977155910909,0.1383607225315768,1.0,0.3333333333333333
trip-153714330200063102,training,2018-09-17 00:15:02.001019,thanos::sroute:a3d93ee5-c742-4751-8923-d560ece3b0c7,FTL,IND263139AAA,Haldwani_PiliKoti_D (Uttarakhand),IND263153AAB,Rudrapur_UdhamNgr_H (Uttarakhand),2018-09-17 02:04:44.114051,2018-09-17 15:35:39.750562,810.0,False,28,2018-09-17 02:17:18,28.3178378301716,44.0,40.0,35.1099,1.1,10.0,10.0,9.3337,1.0,4,Lucknow,Lucknow,,General Network,Standard,FTL Truck,1.0,0.733,0.733,28.3,4.0,72,0,2018-09-17 00:15:02.001019,0,0,Monday,9,0,0,3,Night,Heavy Rain,4,2,0.564,2000,0.122,0.299,Lucknow_Lucknow,145.38,607,65,0.435,0.148,0.488,8.46,16.0,1128.0,71.267,trip-153714330200063102,12,12,2,1,3,172,1,1,4,1,0.010060467055879901,0.02444444444444445,0.45499999999999996,0.03,0.1791569086651054,0.08302684180468303,0.00797908461225044,0.75,0.3333333333333333
trip-153714332085586913,training,2018-09-17 00:15:20.856100,thanos::sroute:a97698cc-846e-41a7-916b-88b17412610c,Carting,IND600044AAD,Chennai_Chrompet_DPC (Tamil Nadu),IND600048AAA,Chennai_Vandalur_Dc (Tamil Nadu),2018-09-17 00:15:20.856100,2018-09-17 01:46:14.972552,90.0,False,11,2018-09-17 00:59:20,11.55681229097765,46.0,11.0,13.2985,4.181818181818182,15.0,14.0,13.6049,1.0714285714285714,2,Chennai,Chennai,,General Network,Express,Express Van,1.15,0.767,0.767,11.6,35.0,48,0,2018-09-17 00:15:20.856100,0,0,Monday,9,0,0,3,Night,Heavy Rain,4,3,0.516,3500,0.95,0.776,Chennai_Chennai,44.7,863,45,0.258,2.124,3.8,9.0,70.0,1806.0,47.233,trip-153714332085586913,4,4,2,0,1,56,0,1,4,1,0.001355296080066722,0.9444444444444444,0.395,0.01,0.7377049180327869,0.025528269560251286,0.001969305989406492,0.75,0.6666666666666667
trip-153714334461427396,training,2018-09-17 00:15:44.614508,thanos::sroute:e08c9238-4ba5-4014-9e79-a7a919e6824d,Carting,IND110064AAA,Delhi_Mayapuri_PC (Delhi),IND110005AAA,Delhi_Todapur_DC (Delhi),2018-09-17 00:15:44.614508,2018-09-17 01:34:12.613125,78.0,False,9,2018-09-17 00:43:26,9.034022064702004,33.0,11.0,10.6435,3.0,0.0,0.0,0.0,-1.0,2,Delhi,Delhi,,General Network,Express,Express Van,1.15,0.55,0.55,9.0,22.0,48,0,2018-09-17 00:15:44.614508,0,0,Monday,9,0,0,3,Night,Rain,3,3,1.0,4800,0.625,0.775,Delhi_Delhi,69.92,1843,45,0.2,1.692,1.875,6.98,44.0,4800.0,47.45,trip-153714334461427396,6,6,3,0,1,82,0,1,4,1,0.0,0.5833333333333333,1.0,0.01,0.7365339578454333,0.03993146773272416,0.0,0.5,0.6666666666666667
trip-153714338398093837,training,2018-09-17 00:16:23.981420,thanos::sroute:c2ee580f-f4b2-4fa5-98ab-0c5b32753392,Carting,IND121004AAB,FBD_Balabhgarh_DPC (Haryana),IND121001AAA,Faridabad (Haryana),2018-09-17 00:16:23.981420,2018-09-17 00:57:22.176907,40.0,False,9,2018-09-17 00:31:20,9.69680339235914,20.0,11.0,11.4542,1.818181818181818,0.0,0.0,0.0,-1.0,2,Delhi,Delhi,,General Network,Same-Day,Express Van,1.15,0.333,0.333,9.7,9.0,24,0,2018-09-17 00:16:23.981420,0,0,Monday,9,0,0,3,Night,Rain,3,4,1.0,4800,0.3,0.58,Delhi_Delhi,69.92,1843,45,0.216,0.645,0.9,5.63,18.0,4800.0,23.667,trip-153714338398093837,6,6,3,0,2,82,0,1,4,1,0.00036488740617180923,0.2222222222222222,1.0,0.01,0.5081967213114754,0.03993146773272416,0.0005432568246638595,0.5,1.0
trip-153714343277538608,training,2018-09-17 00:17:12.775617,thanos::sroute:16009fc1-280a-4288-bf7c-a7db58bdbfd1,Carting,IND208012AAA,Kanpur_Central_D_7 (Uttar Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-17 03:05:06.570123,2018-09-18 00:03:35.542735,1258.0,False,15,2018-09-17 18:24:07,15.46583352748734,46.0,14.0,16.3835,3.2857142857142856,30.0,5.0,5.3158,6.0,4,Lucknow,Lucknow,,General Network,Express,Express Van,1.15,0.767,0.767,15.5,32.0,48,0,2018-09-17 00:17:12.775617,0,0,Monday,9,0,0,3,Night,Heavy Rain,4,3,0.564,2000,0.72,0.658,Lucknow_Lucknow,145.38,607,45,0.344,1.479,2.88,10.2,128.0,1128.0,47.233,trip-153714343277538608,12,12,2,0,1,172,0,1,4,1,0.003388240200166805,0.6888888888888889,0.45499999999999996,0.03,0.5995316159250585,0.08302684180468303,0.004889311421974737,0.75,0.6666666666666667
trip-153714350873324707,training,2018-09-17 00:18:28.733630,thanos::sroute:8a120994-f577-4491-9e4b-b7e4a1479d2f,Carting,IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND140603AAA,Zirakpur_DC (Punjab),2018-09-17 00:18:28.733630,2018-09-17 02:03:46.789718,105.0,False,27,2018-09-17 01:20:09,27.448082970129526,33.0,29.0,29.9701,1.137931034482759,0.0,0.0,0.0,-1.0,4,Chandigarh,Chandigarh,,General Network,Express,Express Van,1.15,0.55,0.55,27.4,4.0,48,0,2018-09-17 00:18:28.733630,0,0,Monday,9,0,0,3,Night,Heavy Rain,4,3,0.383,1000,0.13,0.231,Chandigarh_Chandigarh,72.69,508,45,0.609,0.107,0.52,6.33,16.0,383.0,47.45,trip-153714350873324707,3,3,2,0,1,43,0,1,4,1,0.009591326105087571,0.03333333333333334,0.22875,0.03,0.09953161592505858,0.041513420902341516,0.013887002580469916,0.75,0.6666666666666667
trip-153714359894207097,training,2018-09-17 00:19:58.942475,thanos::sroute:9e13f8b8-837d-4541-8c0e-4475cfafc0bf,Carting,IND614620AAA,Manamelkudi_TmpleSrt_D (Tamil Nadu),IND630561AAA,Sivaganga_Wardno3_D (Tamil Nadu),2018-09-17 03:45:22.278671,2018-09-17 06:31:13.712576,165.0,False,82,2018-09-17 03:53:20,82.59762703554227,154.0,74.0,105.5379,2.081081081081081,4.0,2.0,3.1685,2.0,21,Chennai,Chennai,,General Network,Same-Day,Express Van,1.15,2.567,2.567,82.6,80.0,24,0,2018-09-17 00:19:58.942475,0,0,Monday,9,0,0,3,Night,Rain,3,4,0.516,3500,0.416,0.456,Chennai_Chennai,44.7,863,45,1.836,0.72,1.248,37.67,1680.0,1806.0,21.433,trip-153714359894207097,4,4,3,0,2,56,0,1,4,1,0.03836530442035029,0.3511111111111111,0.395,0.19999999999999998,0.36299765807962536,0.025528269560251286,0.05554801032187967,0.5,1.0
trip-153714363275166294,training,2018-09-17 00:20:29.479030,thanos::sroute:5b8cc767-dbd3-49ad-bf75-02b2a17a50d9,Carting,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),2018-09-17 00:20:29.479030,2018-09-17 06:34:50.209278,374.0,False,39,2018-09-17 04:51:17,39.56766078503989,76.0,50.0,50.0412,1.52,6.0,5.0,3.506,1.2,5,Bangalore,Bangalore,,General Network,Express,Express Van,1.15,1.267,1.267,39.6,26.0,48,0,2018-09-17 00:20:29.479030,0,0,Monday,9,0,0,3,Night,Storm,5,3,0.908,4200,0.247,0.511,Bangalore_Bangalore,51.87,2031,45,0.88,0.483,1.235,20.24,130.0,3814.0,46.733,trip-153714363275166294,1,1,4,0,1,14,0,1,4,1,0.015950792326939116,0.16333333333333333,0.885,0.04,0.42740046838407497,0.029623072529982867,0.023088415048214045,1.0,0.6666666666666667
trip-153714372875036529,training,2018-09-17 00:22:08.750630,thanos::sroute:a38c33f3-b21b-4491-adaa-e4c52926144e,FTL,IND244601AAB,Thakurdwara_Fathuluh_D (Uttar Pradesh),IND244901AAB,Rampur_RoshnBgh_I (Uttar Pradesh),2018-09-17 10:53:23.620946,2018-09-17 14:41:57.751385,228.0,False,46,2018-09-17 11:05:23,46.70371445093736,87.0,80.0,70.5716,1.0875,1.0,1.0,1.4283,1.0,17,Lucknow,Lucknow,,General Network,Standard,FTL Truck,1.0,1.45,1.45,46.7,7.0,72,0,2018-09-17 00:22:08.750630,0,0,Monday,9,0,0,3,Night,Heavy Rain,4,2,0.564,2000,0.122,0.299,Lucknow_Lucknow,145.38,607,65,0.718,0.159,0.488,13.96,119.0,1128.0,70.55,trip-153714372875036529,12,12,2,1,3,172,1,1,4,1,0.019651793160967473,0.02444444444444445,0.45499999999999996,0.16,0.1791569086651054,0.08302684180468303,0.017587939698492462,0.75,0.3333333333333333
trip-153714392625795857,training,2018-09-17 00:25:14.908403,thanos::sroute:85287a6e-b8bf-42f5-84ef-0e47bb262812,Carting,IND535001AAA,Vizianagaram_NcsRd_DC (Andhra Pradesh),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-09-17 04:18:56.441212,2018-09-17 07:28:55.725110,189.0,False,51,2018-09-17 05:11:20,51.28337769818086,125.0,58.0,73.089,2.155172413793104,24.0,5.0,5.9452,4.8,14,Vadodara,Patna,,General Network,Express,Express Van,1.15,2.083,2.083,51.3,67.0,48,0,2018-09-17 00:25:14.908403,0,0,Monday,9,0,0,3,Night,Rain,3,3,0.223,750,0.436,0.351,Vadodara_Patna,143.8,10,45,1.14,0.965,1.308,18.01,938.0,167.0,45.917,trip-153714392625795857,18,15,3,0,1,263,0,1,4,1,0.022049624687239363,0.37333333333333335,0.028749999999999998,0.13,0.2400468384074941,0.08212450028555113,0.03191633844900176,0.5,0.6666666666666667
trip-153714399737049968,training,2018-09-17 00:26:32.953778,thanos::sroute:d5b71ae9-a11a-4f52-bcb7-274b65e2c513,Carting,IND560064AAD,Bengaluru_Bagaluru_D (Karnataka),IND560043AAC,HBR Layout PC (Karnataka),2018-09-17 01:57:17.847494,2018-09-17 03:28:05.330477,90.0,False,11,2018-09-17 02:43:20,11.553735909421665,39.0,15.0,13.9561,2.6,3.0,4.0,3.6799,0.75,4,Bangalore,Bangalore,,General Network,Express,Express Van,1.15,0.65,0.65,11.6,24.0,48,0,2018-09-17 00:26:32.953778,0,0,Monday,9,0,0,3,Night,Rain,3,3,0.908,4200,0.531,0.682,Bangalore_Bangalore,51.87,2031,45,0.258,1.456,1.593,7.91,96.0,3814.0,47.35,trip-153714399737049968,1,1,3,0,1,14,0,1,4,1,0.001355296080066722,0.478888888888889,0.885,0.03,0.6276346604215457,0.029623072529982867,0.001969305989406492,0.5,0.6666666666666667
trip-153714402614476210,training,2018-09-17 00:27:06.145127,thanos::sroute:fd23d4f1-012f-4247-80e9-506d32e982a1,FTL,IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-17 10:52:42.185527,2018-09-17 18:01:54.181180,429.0,False,177,2018-09-17 11:53:22,177.74300804151088,293.0,184.0,203.5825,1.5923913043478262,0.0,0.0,0.0,-1.0,23,Jaipur,Bangalore,,General Network,Standard,FTL Truck,1.0,4.883,4.883,177.7,109.0,72,0,2018-09-17 00:27:06.145127,0,0,Monday,9,0,0,3,Night,Rain,3,2,0.388,2200,0.275,0.32,Jaipur_Bangalore,147.22,18,65,2.734,0.66,0.825,56.86,2507.0,854.0,67.117,trip-153714402614476210,9,1,3,1,3,126,1,1,4,1,0.08793786488740617,0.19444444444444448,0.235,0.22,0.2037470725995316,0.08407766990291263,0.08603829960613879,0.5,0.3333333333333333
trip-153714409404394448,training,2018-09-17 00:28:14.044261,thanos::sroute:8c5ab716-198a-4395-b83f-567277357ab9,Carting,IND121102AAA,Palwal (Haryana),IND121004AAB,FBD_Balabhgarh_DPC (Haryana),2018-09-17 02:12:09.054266,2018-09-17 05:17:37.788527,185.0,False,38,2018-09-17 02:53:18,38.834158657025775,140.0,29.0,40.8934,4.827586206896552,14.0,2.0,2.6587,7.0,10,Delhi,Delhi,,General Network,Same-Day,Express Van,1.15,2.333,2.333,38.8,111.0,24,0,2018-09-17 00:28:14.044261,0,0,Monday,9,0,0,3,Night,Heavy Rain,4,4,1.0,4800,1.0,1.0,Delhi_Delhi,69.92,1843,45,0.862,2.105,4.0,38.8,1110.0,4800.0,21.667,trip-153714409404394448,6,6,2,0,2,82,0,1,4,1,0.015533778148457043,1.0,1.0,0.09000000000000001,1.0,0.03993146773272416,0.022477251120467202,0.75,1.0
trip-153714425839227057,training,2018-09-17 00:30:58.392643,thanos::sroute:d9f07b12-65e0-4f3b-bec8-df0613461b0f,FTL,IND583119AAA,Sandur_WrdN1DPP_D (Karnataka),IND583101AAA,Bellary_Dc (Karnataka),2018-09-17 03:36:21.080948,2018-09-17 08:14:08.982577,277.0,False,41,2018-09-17 03:43:17,41.249308014632845,200.0,43.0,53.2924,4.651162790697675,158.0,25.0,28.591900000000003,6.32,7,Bangalore,Bangalore,,General Network,Economy,FTL Truck,1.0,3.333,3.333,41.2,157.0,120,0,2018-09-17 00:30:58.392643,0,0,Monday,9,0,0,3,Night,Rain,3,1,0.908,4200,1.0,0.963,Bangalore_Bangalore,51.87,2031,65,0.634,4.022,3.0,39.68,1099.0,3814.0,116.667,trip-153714425839227057,1,1,3,1,0,14,1,1,4,1,0.016784820683903252,1.0,0.885,0.060000000000000005,0.9566744730679158,0.029623072529982867,0.014735841369007198,0.5,0.0
trip-153714462384218543,training,2018-09-17 00:37:03.842466,thanos::sroute:a3274654-dac2-4cfc-b51c-309850f5e52a,FTL,IND671315AAA,Kanhangad_Arangadi_D (Kerala),IND575004AAB,Mangalore_Kuntikna_H (Karnataka),2018-09-17 03:34:47.539285,2018-09-17 17:16:28.495162,821.0,False,72,2018-09-17 03:41:17,72.69477334122303,558.0,78.0,80.55760000000001,7.153846153846154,558.0,78.0,80.55760000000001,7.153846153846154,4,Kochi,Bangalore,,General Network,Standard,FTL Truck,1.0,9.3,9.3,72.7,480.0,72,0,2018-09-17 00:37:03.842466,0,0,Monday,9,0,0,3,Night,Rain,3,2,0.295,800,1.0,0.718,Kochi_Bangalore,329.62,37,65,1.118,7.051,3.0,52.2,1920.0,236.0,62.7,trip-153714462384218543,10,1,3,1,3,140,1,1,4,1,0.0332047539616347,1.0,0.11874999999999997,0.03,0.6697892271662763,0.18824671616219305,0.031169360315088962,0.5,0.3333333333333333
trip-153714467606848903,training,2018-09-17 00:37:56.068731,thanos::sroute:4809869c-a9ef-4bf0-a42a-5e7220727ace,Carting,IND722122AAA,Bishnupur_StnRdDPP_D (West Bengal),IND713205AAB,Durgapur_Central_I_1 (West Bengal),2018-09-17 06:23:47.839828,2018-09-17 08:59:22.299588,155.0,False,52,2018-09-17 06:23:47.839828,52.29709013951457,150.0,73.0,86.8101,2.054794520547945,30.0,11.0,13.3867,2.727272727272727,9,Lucknow,Kolkata,,General Network,Express,Express Van,1.15,2.5,2.5,52.3,77.0,48,0,2018-09-17 00:37:56.068731,0,0,Monday,9,0,0,3,Night,Heavy Rain,4,3,0.564,2000,0.408,0.47,Lucknow_Kolkata,247.97,29,45,1.162,1.089,1.632,24.58,693.0,1128.0,45.5,trip-153714467606848903,12,11,2,0,1,171,0,1,4,1,0.02257089241034195,0.3422222222222222,0.45499999999999996,0.08,0.3793911007025761,0.1416162193032553,0.03266331658291457,0.75,0.6666666666666667
trip-153714482635383694,training,2018-09-17 00:40:26.354135,thanos::sroute:f054a348-16d9-4c6c-b70e-548c616b32bd,FTL,IND574221AAA,Kadaba_AnugrDPP_D (Karnataka),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-17 04:57:53.439758,2018-09-17 16:26:34.404288,688.0,False,217,2018-09-17 05:09:20,217.82605038310237,554.0,212.0,272.6232,2.6132075471698117,114.0,49.0,53.0554,2.326530612244898,17,Bangalore,Bangalore,,General Network,Standard,FTL Truck,1.0,9.233,9.233,217.8,342.0,72,0,2018-09-17 00:40:26.354135,0,0,Monday,9,0,0,3,Night,Heavy Rain,4,2,0.908,4200,0.58,0.711,Bangalore_Bangalore,51.87,2031,65,3.351,1.693,2.32,154.86,5814.0,3814.0,62.767,trip-153714482635383694,1,1,2,1,3,14,1,1,4,1,0.10884070058381985,0.5333333333333332,0.885,0.16,0.6615925058548009,0.029623072529982867,0.10698764090723889,0.75,0.3333333333333333
trip-153714485250886508,training,2018-09-17 00:40:52.509219,thanos::sroute:e429f167-758e-437a-9fad-e8e87354fa03,Carting,IND441912AAA,Bhandara_KaremDPP_D (Maharashtra),IND441107AAB,Savner_Wagodha_D (Maharashtra),2018-09-17 05:59:13.823130,2018-09-17 09:50:48.383619,231.0,False,83,2018-09-17 06:23:17,83.42258031130561,200.0,74.0,103.6076,2.702702702702702,2.0,1.0,1.2029,2.0,13,Mumbai,Mumbai,,General Network,Express,Express Van,1.15,3.333,3.333,83.4,126.0,48,0,2018-09-17 00:40:52.509219,0,0,Monday,9,0,0,3,Night,Storm,5,3,0.947,5000,0.6,0.739,Mumbai_Mumbai,85.41,1888,45,1.853,1.123,3.0,61.63,1638.0,4735.0,44.667,trip-153714485250886508,13,13,4,0,1,189,0,1,4,1,0.03878231859883236,0.5555555555555555,0.9337499999999999,0.12000000000000001,0.6943793911007026,0.04877784123358081,0.05612522069808502,1.0,0.6666666666666667
trip-153714501948545334,training,2018-09-17 00:43:39.485705,thanos::sroute:f7b54136-5ef6-4109-9611-0fa63d90b256,Carting,IND160055AAA,Chandigarh_Mohali (Chandigarh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2018-09-17 03:28:20.912891,2018-09-17 06:03:13.170677,154.0,False,34,2018-09-17 03:28:20.912891,34.86935495785398,113.0,40.0,54.3336,2.825,75.0,12.0,11.6499,6.25,9,Chandigarh,Chandigarh,,General Network,Same-Day,Express Van,1.15,1.883,1.883,34.9,73.0,24,0,2018-09-17 00:43:39.485705,0,0,Monday,9,0,0,3,Night,Heavy Rain,4,4,0.383,1000,0.627,0.529,Chandigarh_Chandigarh,72.69,508,45,0.776,1.535,2.508,18.46,657.0,383.0,22.117,trip-153714501948545334,3,3,2,0,2,43,0,1,4,1,0.013500834028356962,0.5855555555555555,0.22875,0.08,0.44847775175644033,0.041513420902341516,0.019557245687898954,0.75,1.0
